,filepath,class_id,class_name
104,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s300_chunk19.48kHz.wav,6,env
105,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s900_chunk57.48kHz.wav,6,env
106,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2100_chunk8.48kHz.wav,6,env
107,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s3000_chunk22.48kHz.wav,6,env
108,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3600_chunk9.48kHz.wav,6,env
109,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1200_chunk2.48kHz.wav,6,env
110,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s900_chunk8.48kHz.wav,6,env
111,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s0_chunk44.48kHz.wav,6,env
112,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s0_chunk39.48kHz.wav,6,env
113,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3900_chunk60.48kHz.wav,6,env
114,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s3600_chunk48.48kHz.wav,6,env
115,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s3300_chunk74.48kHz.wav,6,env
116,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s600_chunk55.48kHz.wav,6,env
117,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s1800_chunk25.48kHz.wav,6,env
118,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s600_chunk34.48kHz.wav,6,env
119,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s0_chunk66.48kHz.wav,6,env
120,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1500_chunk71.48kHz.wav,6,env
121,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3300_chunk59.48kHz.wav,6,env
122,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s300_chunk66.48kHz.wav,6,env
123,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s0_chunk59.48kHz.wav,6,env
124,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3900_chunk73.48kHz.wav,6,env
125,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2400_chunk12.48kHz.wav,6,env
126,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2700_chunk2.48kHz.wav,6,env
127,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s1800_chunk47.48kHz.wav,6,env
128,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1200_chunk29.48kHz.wav,6,env
129,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2700_chunk10.48kHz.wav,6,env
130,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s300_chunk53.48kHz.wav,6,env
131,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2400_chunk11.48kHz.wav,6,env
132,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s3300_chunk72.48kHz.wav,6,env
133,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1200_chunk30.48kHz.wav,6,env
134,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s2100_chunk26.48kHz.wav,6,env
135,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s900_chunk17.48kHz.wav,6,env
136,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1800_chunk52.48kHz.wav,6,env
137,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s0_chunk46.48kHz.wav,6,env
138,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s3300_chunk23.48kHz.wav,6,env
139,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1200_chunk20.48kHz.wav,6,env
140,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s3300_chunk2.48kHz.wav,6,env
141,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3000_chunk56.48kHz.wav,6,env
142,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s600_chunk8.48kHz.wav,6,env
143,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2100_chunk5.48kHz.wav,6,env
144,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s0_chunk8.48kHz.wav,6,env
145,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s900_chunk48.48kHz.wav,6,env
146,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2700_chunk41.48kHz.wav,6,env
147,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s3000_chunk51.48kHz.wav,6,env
148,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s2100_chunk40.48kHz.wav,6,env
149,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1500_chunk44.48kHz.wav,6,env
150,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1500_chunk11.48kHz.wav,6,env
151,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s900_chunk11.48kHz.wav,6,env
152,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2100_chunk44.48kHz.wav,6,env
153,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s900_chunk2.48kHz.wav,6,env
154,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s900_chunk62.48kHz.wav,6,env
155,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s900_chunk18.48kHz.wav,6,env
156,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s0_chunk36.48kHz.wav,6,env
157,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s2400_chunk71.48kHz.wav,6,env
158,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1500_chunk64.48kHz.wav,6,env
159,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3900_chunk21.48kHz.wav,6,env
160,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s2400_chunk53.48kHz.wav,6,env
161,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s600_chunk8.48kHz.wav,6,env
162,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3300_chunk47.48kHz.wav,6,env
163,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3600_chunk68.48kHz.wav,6,env
164,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s600_chunk14.48kHz.wav,6,env
165,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1500_chunk56.48kHz.wav,6,env
166,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s2700_chunk2.48kHz.wav,6,env
167,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s3300_chunk0.48kHz.wav,6,env
168,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1200_chunk35.48kHz.wav,6,env
169,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s900_chunk3.48kHz.wav,6,env
170,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s2700_chunk59.48kHz.wav,6,env
171,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1800_chunk38.48kHz.wav,6,env
172,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s2700_chunk66.48kHz.wav,6,env
173,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s300_chunk57.48kHz.wav,6,env
174,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1500_chunk7.48kHz.wav,6,env
175,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s900_chunk2.48kHz.wav,6,env
176,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s0_chunk47.48kHz.wav,6,env
177,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2400_chunk15.48kHz.wav,6,env
178,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s600_chunk57.48kHz.wav,6,env
179,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s300_chunk44.48kHz.wav,6,env
180,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s300_chunk3.48kHz.wav,6,env
181,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s300_chunk68.48kHz.wav,6,env
182,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1800_chunk42.48kHz.wav,6,env
183,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1800_chunk58.48kHz.wav,6,env
184,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1800_chunk40.48kHz.wav,6,env
185,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s2400_chunk70.48kHz.wav,6,env
186,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1800_chunk66.48kHz.wav,6,env
187,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s3000_chunk53.48kHz.wav,6,env
188,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s2700_chunk15.48kHz.wav,6,env
189,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s2700_chunk43.48kHz.wav,6,env
190,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s2400_chunk26.48kHz.wav,6,env
191,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s0_chunk45.48kHz.wav,6,env
192,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s2700_chunk16.48kHz.wav,6,env
193,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s0_chunk16.48kHz.wav,6,env
194,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s0_chunk37.48kHz.wav,6,env
195,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1800_chunk35.48kHz.wav,6,env
196,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s3000_chunk24.48kHz.wav,6,env
197,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1200_chunk39.48kHz.wav,6,env
198,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s3600_chunk41.48kHz.wav,6,env
199,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1500_chunk7.48kHz.wav,6,env
200,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s900_chunk11.48kHz.wav,6,env
201,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s2100_chunk24.48kHz.wav,6,env
202,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s3000_chunk62.48kHz.wav,6,env
203,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s900_chunk17.48kHz.wav,6,env
204,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s300_chunk3.48kHz.wav,6,env
205,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s3000_chunk71.48kHz.wav,6,env
206,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s900_chunk11.48kHz.wav,6,env
207,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1500_chunk54.48kHz.wav,6,env
208,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1500_chunk68.48kHz.wav,6,env
209,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s0_chunk59.48kHz.wav,6,env
210,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s1500_chunk6.48kHz.wav,6,env
211,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s1200_chunk53.48kHz.wav,6,env
212,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2400_chunk0.48kHz.wav,6,env
213,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s0_chunk59.48kHz.wav,6,env
214,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1500_chunk40.48kHz.wav,6,env
215,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s1800_chunk52.48kHz.wav,6,env
216,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3300_chunk37.48kHz.wav,6,env
217,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s300_chunk37.48kHz.wav,6,env
218,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s1800_chunk37.48kHz.wav,6,env
219,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1800_chunk3.48kHz.wav,6,env
220,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s300_chunk25.48kHz.wav,6,env
221,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1500_chunk46.48kHz.wav,6,env
222,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1036.s1200_chunk25.48kHz.wav,6,env
223,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s300_chunk31.48kHz.wav,6,env
224,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s2100_chunk20.48kHz.wav,6,env
225,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s900_chunk15.48kHz.wav,6,env
226,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3900_chunk25.48kHz.wav,6,env
227,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s300_chunk24.48kHz.wav,6,env
228,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s900_chunk7.48kHz.wav,6,env
229,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s300_chunk48.48kHz.wav,6,env
230,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3600_chunk70.48kHz.wav,6,env
231,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s3300_chunk65.48kHz.wav,6,env
232,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3600_chunk9.48kHz.wav,6,env
233,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s3600_chunk19.48kHz.wav,6,env
234,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1711.s300_chunk68.48kHz.wav,6,env
235,/home/conex/scream_detection/dataset/chime-home/CR_lounge_200110_1601.s600_chunk26.48kHz.wav,6,env
236,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s3300_chunk33.48kHz.wav,6,env
237,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s2400_chunk58.48kHz.wav,6,env
238,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s2100_chunk49.48kHz.wav,6,env
239,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s0_chunk18.48kHz.wav,6,env
240,/home/conex/scream_detection/dataset/chime-home/CR_lounge_220110_0731.s300_chunk30.48kHz.wav,6,env
241,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1800_chunk2.48kHz.wav,6,env
242,/home/conex/scream_detection/dataset/chime-home/CR_lounge_210110_0739.s1200_chunk33.48kHz.wav,6,env
243,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s2100_chunk18.48kHz.wav,6,env
244,/home/conex/scream_detection/dataset/chime-home/CR_lounge_270110_1632.s1200_chunk45.48kHz.wav,6,env
245,/home/conex/scream_detection/dataset/chime-home/CR_lounge_230110_1501.s1800_chunk14.48kHz.wav,6,env
